cloud_clear,cloud_cloudy,cloud_overcast,cloud_partly cloudy,location_coastal,location_inland,location_mountain,season_Autumn,season_Spring,season_Summer,season_Winter,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Weather Type
0,0,0,1,1,0,0,1,0,0,0,26,55,8.5,40,1008.01,2,6.5,0
1,0,0,0,0,0,1,0,1,0,0,24,53,8.5,2,1014.43,7,8,3
0,0,1,0,1,0,0,0,0,1,0,37,83,26.5,79,999.64,6,2.5,1
0,0,0,1,0,0,1,0,0,0,1,52,78,6.5,80,1005.11,13,6,0
0,0,0,1,0,1,0,0,0,0,1,30,54,6.5,16,1004.63,3,8.5,0
0,0,1,0,0,0,1,0,0,0,1,-10,90,8,62,993.68,1,2,2
1,0,0,0,0,1,0,0,0,1,0,30,58,4,19,1014.68,9,9,3
0,0,0,1,1,0,0,0,1,0,0,27,63,17,67,994.22,3,3,1
0,0,0,1,0,1,0,0,0,1,0,23,64,8,0,1015.84,5,9,3
0,0,1,0,0,1,0,0,0,0,1,-9,76,15.5,59,980.94,1,4,2
0,0,1,0,0,1,0,1,0,0,0,31,70,8,42,1015.08,3,6.5,0
0,0,0,1,0,0,1,0,0,1,0,11,57,5.5,15,1007.21,4,6,0
1,0,0,0,0,1,0,0,0,1,0,24,24,3,4,1014.49,10,7.5,3
0,0,0,1,0,0,1,0,0,1,0,10,86,9.5,74,1012.65,0,2,1
0,0,1,0,0,1,0,0,0,1,0,-4,34,11,42,1150.77,8,15,2
0,0,0,1,0,0,1,1,0,0,0,20,68,7,16,1024.18,11,7.5,3
0,0,0,1,0,0,1,0,0,0,1,-5,83,22,87,993.89,9,2.5,2
1,0,0,0,1,0,0,0,0,0,1,43,42,3,3,1022.3,7,6.5,3
0,0,1,0,0,1,0,1,0,0,0,12,81,14.5,85,1000.46,0,5,1
1,0,0,0,0,1,0,1,0,0,0,66,86,11,106,1014.41,6,9.5,3
0,0,0,1,0,1,0,0,0,0,1,11,91,33,73,999.97,0,1.5,1
0,0,1,0,0,0,1,0,0,0,1,-6,96,10.5,75,986.32,0,4,2
1,0,0,0,1,0,0,1,0,0,0,46,106,20,75,1012.23,8,10,3
0,0,1,0,0,0,1,0,0,0,1,-4,96,19.5,90,995.61,1,4.5,2
0,0,1,0,1,0,0,1,0,0,0,25,68,8.5,29,1015.64,3,7.5,0
0,0,1,0,0,1,0,0,0,0,1,4,62,15,90,981.92,0,2.5,2
0,0,1,0,0,0,1,0,0,0,1,-2,88,10.5,101,984.77,6,0.5,2
0,0,1,0,1,0,0,0,1,0,0,12,61,5.5,50,1017.93,3,1.5,1
0,0,1,0,1,0,0,0,0,0,1,-13,69,3.5,26,930.59,2,2,2
1,0,0,0,1,0,0,0,1,0,0,25,59,1,8,1029.79,11,9.5,3
0,0,0,1,0,0,1,0,0,0,1,21,66,13,59,1008.59,2,1.5,1
0,0,0,1,0,1,0,0,0,0,1,-4,65,7.5,58,989.56,1,4.5,2
1,0,0,0,0,0,1,0,1,0,0,26,28,5.5,4,1021.68,7,9,3
1,0,0,0,0,1,0,1,0,0,0,41,23,8.5,5,1026.96,10,6,3
0,0,1,0,0,0,1,0,0,0,1,13,92,16,56,1007.49,2,3,1
0,0,1,0,0,0,1,0,0,0,1,-1,94,3.5,60,986.81,1,3.5,2
0,0,0,1,0,0,1,0,1,0,0,25,40,7,4,1020.05,11,8,3
0,0,1,0,1,0,0,0,0,1,0,21,70,20,101,1010.6,13,10.5,0
0,0,1,0,1,0,0,0,0,1,0,30,50,1,15,1007.28,1,6.5,0
0,0,0,1,0,1,0,0,1,0,0,10,52,11,48,1001.08,1,6,0
1,0,0,0,1,0,0,0,0,1,0,39,38,5,14,1014.79,10,6.5,3
1,0,0,0,0,1,0,1,0,0,0,38,48,8.5,3,1012.22,8,6,3
1,0,0,0,1,0,0,1,0,0,0,36,52,5,15,1011.81,7,9,3
0,0,0,1,0,1,0,0,0,0,1,-2,73,19.5,62,988.48,0,5,2
0,0,1,0,0,0,1,0,0,0,1,-8,88,1,70,992.06,0,3.5,2
0,0,0,1,1,0,0,1,0,0,0,30,70,8,29,1007.81,3,7,0
0,0,1,0,0,0,1,0,0,0,1,-9,79,2.5,56,995.49,1,3,2
0,0,1,0,0,0,1,1,0,0,0,21,56,13,19,1017.64,1,6,0
0,0,1,0,0,1,0,0,1,0,0,12,78,29,78,993.82,6,4,1
0,0,1,0,0,1,0,1,0,0,0,11,77,9,19,1013.48,4,5,0
0,0,1,0,0,0,1,0,0,0,1,12,64,10.5,68,1007.82,0,3,1
0,0,1,0,0,0,1,0,1,0,0,15,56,12.5,39,1011.58,3,6,0
0,0,0,1,0,0,1,0,0,0,1,13,52,8.5,35,1007.99,1,7.5,0
0,0,1,0,1,0,0,0,1,0,0,20,81,9.5,66,1004.71,3,2,1
0,0,0,1,0,0,1,0,1,0,0,34,67,1,45,1001.78,1,6.5,0
0,0,0,1,0,0,1,0,0,0,1,19,29,6,84,984.17,2,19.5,0
0,1,0,0,1,0,0,0,0,0,1,43,71,12,81,807.13,10,3.5,3
1,0,0,0,1,0,0,1,0,0,0,38,106,1,81,1012.66,9,8.5,3
0,0,1,0,0,0,1,0,1,0,0,-2,78,3,21,1057.25,0,18,3
0,0,1,0,0,0,1,0,0,0,1,-6,79,0.5,68,989.59,0,3,2
0,0,0,1,0,0,1,0,0,1,0,27,60,11.5,67,999.61,9,1.5,3
0,0,0,1,0,0,1,0,0,1,0,22,76,0,47,1015.96,1,7.5,0
0,0,1,0,1,0,0,0,0,1,0,14,65,10.5,58,1007.55,0,3,1
0,0,1,0,0,0,1,0,0,0,1,-9,95,19,82,988.4,1,5,2
0,0,1,0,0,0,1,0,0,0,1,2,80,3.5,63,983.09,1,5,2
1,0,0,0,0,1,0,1,0,0,0,33,24,3.5,7,1016.52,5,5,3
0,0,1,0,1,0,0,0,1,0,0,14,55,14,30,1001.35,3,8,0
0,0,1,0,0,1,0,0,0,0,1,1,70,18.5,89,982.84,1,2.5,2
0,0,1,0,0,1,0,0,0,1,0,-4,73,0,81,892.31,14,15.5,3
0,0,1,0,1,0,0,1,0,0,0,12,65,11.5,32,1015.02,2,7.5,0
0,0,0,1,1,0,0,1,0,0,0,30,46,3,5,1012.7,8,5.5,3
0,0,0,1,0,0,1,1,0,0,0,41,28,5,17,1026.26,9,9,3
1,0,0,0,1,0,0,1,0,0,0,23,49,0.5,1,1018.88,7,9,3
0,0,1,0,0,1,0,0,0,0,1,-6,83,8,90,991.34,1,1,2
0,0,1,0,0,1,0,0,0,0,1,1,95,2.5,83,997.12,0,1.5,2
0,0,0,1,0,1,0,1,0,0,0,32,68,5.5,38,1008.33,2,8.5,0
0,0,1,0,0,1,0,0,0,0,1,-12,93,20,80,988.25,14,3,2
0,0,0,1,0,1,0,0,1,0,0,12,73,13.5,33,1005.12,3,6.5,0
0,0,1,0,0,0,1,0,0,0,1,3,95,11.5,85,982.49,1,1.5,2
1,0,0,0,0,1,0,0,0,0,1,22,51,3,2,1019.86,5,8,3
0,0,0,1,0,0,1,0,0,0,1,-6,96,20,78,984.51,1,1,2
0,0,1,0,0,0,1,0,1,0,0,15,60,13.5,61,1006.08,3,2.5,1
1,0,0,0,0,1,0,0,0,1,0,42,67,4.5,7,1027.05,11,5,3
0,0,1,0,0,1,0,0,0,0,1,-7,66,18,80,986.3,0,4.5,2
0,0,1,0,0,1,0,0,0,0,1,12,83,5,54,1009.96,2,3,1
1,0,0,0,0,0,1,0,0,1,0,26,35,4,16,1021.07,9,6.5,3
0,0,1,0,0,0,1,0,0,0,1,3,90,10,88,999.86,0,5,2
0,0,1,0,0,1,0,1,0,0,0,15,66,8.5,75,1001.76,1,2.5,1
0,0,0,1,0,1,0,0,1,0,0,25,74,9.5,94,991.25,2,1.5,1
0,1,0,0,1,0,0,0,0,0,1,-11,24,8,19,851.63,8,9.5,1
0,0,0,1,1,0,0,0,1,0,0,47,70,2.5,60,885.57,5,3,0
0,0,1,0,1,0,0,0,0,1,0,29,93,32,89,1008.32,12,4.5,1
0,0,0,1,0,1,0,0,0,0,1,-7,96,16.5,50,993.55,0,5,2
1,0,0,0,0,0,1,0,1,0,0,27,62,8,13,1028.64,8,8,3
1,0,0,0,1,0,0,1,0,0,0,21,41,8.5,13,1010.11,11,8.5,3
0,0,0,1,0,1,0,0,0,1,0,16,63,8,14,1016.32,1,5.5,0
0,0,0,1,0,1,0,0,1,0,0,22,78,6.5,46,1017.49,3,7,0
1,0,0,0,0,0,1,1,0,0,0,26,69,3.5,3,1012.11,7,10,3
0,0,1,0,1,0,0,0,0,0,1,30,57,11.5,49,1000.09,2,7,0
0,0,0,1,0,0,1,0,0,1,0,23,99,14,76,1011.51,2,1.5,1
0,0,1,0,0,1,0,0,0,0,1,10,108,6.5,82,981.24,10,1,2
1,0,0,0,1,0,0,0,0,0,1,35,85,14.5,81,1021.14,7,4,3
0,0,0,1,0,0,1,0,1,0,0,33,58,8,3,1021.04,10,8,3
0,0,0,1,0,1,0,0,1,0,0,26,68,13,37,1003.85,2,8,0
0,0,1,0,0,0,1,0,0,0,1,-3,73,22.5,105,984.53,2,1,2
0,0,0,1,0,1,0,0,0,1,0,30,54,4,33,1009.9,4,5.5,0
1,0,0,0,0,0,1,0,0,0,1,32,53,1,3,1020.72,7,5.5,3
0,0,0,1,0,0,1,0,1,0,0,27,98,12,94,1010.09,3,4,1
0,0,0,1,0,1,0,1,0,0,0,64,73,26.5,76,1003.76,5,0.5,0
0,0,0,1,1,0,0,0,0,1,0,25,21,1.5,19,1024.59,5,5.5,3
0,0,1,0,0,0,1,0,1,0,0,16,76,10,99,1014.09,2,5,1
0,0,0,1,0,1,0,1,0,0,0,23,89,17.5,95,1017.57,5,0.5,1
0,0,1,0,0,0,1,0,0,0,1,-9,93,6.5,54,981.5,0,2.5,2
0,0,1,0,1,0,0,1,0,0,0,30,64,8,91,1016.11,0,3,1
0,0,1,0,0,0,1,0,0,0,1,-11,72,3.5,69,1060.27,10,14,1
0,0,0,1,0,1,0,0,0,0,1,2,86,13.5,72,983.74,13,3,2
0,0,1,0,0,1,0,0,0,0,1,-4,108,0.5,92,985.17,5,2,2
0,0,1,0,0,0,1,0,0,1,0,10,51,5,15,1015.31,2,7.5,0
0,0,1,0,0,1,0,0,1,0,0,-1,36,8,60,1030.23,10,15.5,3
0,0,0,1,0,1,0,0,1,0,0,33,43,0,13,1029.82,10,8.5,3
1,0,0,0,1,0,0,0,0,1,0,75,104,5.5,87,1011.7,6,13,3
0,0,1,0,1,0,0,0,0,0,1,19,69,18,90,1012.44,2,2,1
0,0,0,1,0,1,0,0,0,0,1,30,108,9.5,101,1005.81,8,5.5,0
0,0,1,0,0,1,0,1,0,0,0,10,76,12.5,29,1011.93,3,8,0
0,0,1,0,0,0,1,1,0,0,0,20,61,1,32,1013.06,2,7.5,0
1,0,0,0,0,1,0,0,1,0,0,66,80,11.5,97,1027.84,9,5.5,3
0,0,1,0,0,1,0,1,0,0,0,16,98,13,75,994.18,0,1.5,1
0,0,1,0,0,0,1,0,0,0,1,-7,66,7,76,985.52,0,5,2
1,0,0,0,0,1,0,1,0,0,0,39,58,5,13,1024.2,9,7,3
0,0,1,0,0,0,1,1,0,0,0,21,65,5.5,82,1170.94,6,3.5,0
0,0,1,0,1,0,0,0,1,0,0,23,68,1,13,1002.42,3,8.5,0
0,0,1,0,0,0,1,0,0,1,0,18,56,3.5,15,1003.46,1,5.5,0
0,0,1,0,0,1,0,0,0,1,0,24,92,12.5,56,1013.18,3,5,1
0,0,1,0,0,1,0,0,0,0,1,-7,94,36,77,987.47,13,0.5,2
0,0,1,0,0,0,1,0,0,0,1,20,60,3,37,1014.72,3,6,0
0,0,1,0,1,0,0,0,1,0,0,11,44,2.5,65,966.42,6,4,0
0,0,0,1,0,1,0,1,0,0,0,23,41,8,18,1027.83,7,9.5,3
0,0,0,1,0,1,0,0,1,0,0,44,35,7,2,1011.3,6,6.5,3
0,0,1,0,0,0,1,0,0,0,1,25,72,18.5,96,1009.34,2,1.5,1
0,0,0,1,0,1,0,0,0,1,0,20,75,13,32,1002.16,3,8,0
0,0,1,0,0,0,1,0,0,0,1,-7,95,14,91,990.96,1,5,2
0,0,0,1,0,0,1,0,0,0,1,-6,93,38,97,997.52,7,5.5,2
0,0,1,0,0,0,1,0,1,0,0,62,101,19.5,77,1006.98,9,3,0
1,0,0,0,0,0,1,1,0,0,0,38,43,1,14,1017.61,10,6.5,3
0,0,0,1,1,0,0,0,0,0,1,19,76,27.5,102,999.29,7,5,1
1,0,0,0,0,0,1,0,0,1,0,30,108,9,72,1012.44,12,4.5,3
0,0,1,0,1,0,0,0,0,1,0,26,72,10,94,1002.88,1,2.5,1
1,0,0,0,1,0,0,0,0,0,1,37,63,3.5,17,1025.55,7,5.5,3
0,1,0,0,0,1,0,1,0,0,0,39,35,9.5,71,852.69,13,1,0
0,0,0,1,0,1,0,0,0,1,0,40,28,2.5,13,1014.62,8,5,3
0,0,1,0,1,0,0,0,0,0,1,21,92,12,88,1013.2,2,1.5,1
0,0,0,1,0,0,1,0,0,0,1,32,59,3,15,1004.35,4,7,0
0,0,1,0,0,1,0,0,0,1,0,10,90,6,54,994.68,0,3,1
0,0,0,1,0,1,0,1,0,0,0,37,61,3,13,1027.24,6,9,3
0,0,1,0,0,1,0,0,0,1,0,43,33,12.5,77,1154.78,14,7.5,3
0,0,0,1,1,0,0,0,0,1,0,15,71,11.5,72,1007.88,3,5,1
1,0,0,0,0,0,1,0,1,0,0,85,72,11.5,101,1028.71,6,7,3
0,0,1,0,1,0,0,0,1,0,0,42,90,41,89,1003.01,6,4,1
0,0,0,1,0,0,1,0,0,1,0,11,65,3.5,47,1013.23,4,8,0
0,0,0,1,1,0,0,0,0,1,0,30,73,13,78,999.13,0,2.5,1
0,0,1,0,0,0,1,1,0,0,0,22,72,7.5,23,1005.36,3,7.5,0
0,0,1,0,0,0,1,1,0,0,0,30,72,13.5,28,1004.88,4,8,0
0,0,1,0,1,0,0,1,0,0,0,33,76,7.5,24,1011.16,3,6,0
0,0,1,0,0,1,0,0,0,1,0,34,73,6.5,92,991.93,1,5,1
0,1,0,0,0,1,0,0,0,0,1,22,46,12,50,1021.36,11,4.5,0
0,0,0,1,1,0,0,1,0,0,0,32,53,10,43,1017.86,2,5.5,0
1,0,0,0,0,1,0,0,0,0,1,24,68,9,0,1017.94,9,7,3
0,0,0,1,0,1,0,1,0,0,0,53,74,3,76,1012.12,2,11.5,3
0,0,0,1,0,1,0,0,0,0,1,21,104,26,95,1008.13,13,8.5,0
0,1,0,0,1,0,0,0,1,0,0,32,26,5.5,10,1143.32,11,2.5,1
1,0,0,0,0,1,0,1,0,0,0,44,30,2,2,1019.88,11,5.5,3
0,0,0,1,0,1,0,0,0,0,1,41,35,13,70,852.68,7,15,3
0,0,0,1,1,0,0,1,0,0,0,12,76,0.5,15,1008.33,1,6,0
1,0,0,0,0,1,0,0,1,0,0,25,63,4,0,1022.5,6,9.5,3
0,0,1,0,0,0,1,0,0,0,1,-4,94,9,65,988.34,1,3.5,2
0,0,0,1,1,0,0,0,0,0,1,13,87,20,86,994.76,3,5,1
0,0,1,0,0,1,0,0,1,0,0,42,75,8,77,1010.43,11,1,0
0,0,1,0,0,1,0,0,0,0,1,-7,63,14,58,984.2,0,1.5,2
0,0,0,1,0,1,0,0,0,1,0,19,57,6.5,19,1018.46,2,6,0
0,0,1,0,0,1,0,0,0,0,1,2,60,5,60,990.59,0,4.5,2
0,0,0,1,0,0,1,0,0,1,0,23,76,9.5,38,1002.62,3,6,0
0,0,1,0,0,0,1,0,0,0,1,-9,68,15.5,83,995.49,0,4,2
0,0,1,0,1,0,0,0,0,1,0,19,74,44,83,1010.35,14,1,1
0,0,0,1,0,0,1,0,1,0,0,37,109,21,94,994.49,11,3.5,1
0,0,0,1,0,1,0,0,0,0,1,-1,96,3.5,76,980.9,0,4,2
0,0,0,1,0,0,1,1,0,0,0,26,65,2,34,1011.74,4,7,0
0,0,1,0,0,1,0,0,0,1,0,10,78,8.5,60,1000.02,1,2.5,1
0,0,1,0,0,0,1,0,0,0,1,-1,70,2,57,982.76,1,4,2
0,0,1,0,1,0,0,0,0,0,1,-4,20,13,66,897.46,4,2,1
0,0,0,1,1,0,0,0,0,1,0,21,74,12,33,1010.11,2,7.5,0
0,0,1,0,0,0,1,0,0,1,0,23,83,6,56,1000.16,0,2.5,1
0,0,1,0,0,0,1,0,0,0,1,-15,93,3,89,990.19,14,3.5,2
0,0,0,1,0,0,1,0,1,0,0,26,74,8.5,61,994.22,2,2,1
0,0,1,0,1,0,0,0,1,0,0,31,61,0.5,33,1009.13,3,8,0
0,0,0,1,1,0,0,1,0,0,0,-6,34,1.5,42,864.11,13,6,1
0,0,1,0,1,0,0,0,1,0,0,12,70,18,97,995.36,0,4,1
0,0,1,0,0,0,1,0,0,1,0,13,55,7.5,18,1009.51,1,8,0
0,0,1,0,0,0,1,0,0,0,1,3,87,33,86,990.47,12,3,2
0,0,0,1,1,0,0,1,0,0,0,12,94,19,56,1003.53,2,3.5,1
0,0,1,0,0,0,1,0,0,0,1,4,69,8.5,75,998.4,0,4,2
0,0,1,0,0,0,1,0,0,0,1,2,75,7.5,99,997.93,7,3,2
1,0,0,0,0,0,1,0,1,0,0,38,68,8.5,16,1013.57,5,5.5,3
0,0,1,0,0,1,0,0,0,0,1,34,91,14,95,1000.64,3,5,1
1,0,0,0,1,0,0,0,1,0,0,30,20,2.5,15,1018.98,5,6,3
0,0,1,0,0,1,0,0,0,0,1,-8,81,10,75,991.05,8,1,2
1,0,0,0,0,0,1,0,0,1,0,21,26,2.5,3,1011.68,8,5,3
0,0,1,0,0,0,1,0,0,0,1,-4,87,14.5,68,992.78,0,4,2
0,0,1,0,0,1,0,0,0,0,1,0,76,26.5,97,996.71,1,1.5,2
0,0,1,0,0,1,0,0,0,0,1,-10,95,18.5,58,984.49,0,3,2
1,0,0,0,1,0,0,1,0,0,0,42,50,1,11,1022.88,11,5.5,3
0,0,0,1,0,0,1,0,0,0,1,-1,60,10,50,992.7,0,1,2
0,0,0,1,0,0,1,0,0,0,1,-9,92,5,69,986.51,0,2.5,2
0,0,0,1,0,1,0,0,0,1,0,17,73,7,45,1018.89,2,5.5,0
1,0,0,0,1,0,0,0,0,0,1,41,22,0.5,10,1016.47,5,7.5,3
0,0,1,0,0,0,1,0,0,0,1,-6,73,6.5,92,980.75,1,1.5,2
0,0,1,0,0,1,0,0,0,0,1,-4,92,18.5,70,982.16,0,4,2
0,0,1,0,0,0,1,0,0,0,1,25,60,1,39,1009.34,3,7,0
0,0,0,1,1,0,0,1,0,0,0,44,38,1,7,1020.35,7,6.5,3
0,1,0,0,1,0,0,0,0,1,0,43,52,10,43,975.05,7,18.5,1
0,1,0,0,0,0,1,1,0,0,0,3,70,2,68,1159.16,12,15.5,3
0,0,1,0,0,1,0,0,0,0,1,3,64,2.5,78,989.12,1,2,2
1,0,0,0,0,0,1,0,1,0,0,38,47,1.5,8,1017.81,7,9.5,3
0,0,1,0,0,0,1,0,0,0,1,3,68,6,82,988.65,0,4,2
0,0,1,0,0,1,0,0,1,0,0,21,64,8.5,80,1008.45,0,2,1
0,0,1,0,1,0,0,0,0,0,1,28,69,7.5,59,1011.17,3,3,1
1,0,0,0,0,1,0,0,1,0,0,21,68,4.5,0,1017.24,7,8,3
0,0,1,0,0,1,0,0,0,1,0,17,32,0,81,949.95,1,6,3
0,0,0,1,0,1,0,0,1,0,0,17,68,10,44,1007.36,4,8,0
0,1,0,0,0,0,1,0,0,1,0,2,69,7.5,84,837.34,13,3,2
0,0,1,0,0,0,1,0,0,0,1,11,59,8.5,15,1011.92,2,7.5,0
0,0,1,0,0,1,0,0,0,1,0,34,96,10,62,1009.23,3,2.5,1
0,0,0,1,0,0,1,0,0,0,1,30,71,9.5,45,1003.98,4,5,0
1,0,0,0,0,1,0,0,0,1,0,28,32,5,2,1028.19,10,9.5,3
0,0,0,1,0,0,1,0,0,0,1,21,67,9,88,1013.69,1,4,1
1,0,0,0,0,0,1,1,0,0,0,20,58,7.5,2,1011.32,10,6,3
1,0,0,0,0,0,1,0,0,0,1,27,81,17.5,82,1028.49,4,11.5,3
1,0,0,0,1,0,0,1,0,0,0,28,48,8,15,1016.3,9,7,3
1,0,0,0,0,0,1,0,1,0,0,25,53,4,6,1024.05,11,8,3
0,0,1,0,1,0,0,0,0,0,1,52,83,28.5,96,1000.28,3,0.5,1
0,0,0,1,0,1,0,0,1,0,0,28,30,8,12,1021.11,7,6,3
0,0,0,1,0,0,1,1,0,0,0,37,95,5.5,78,1002.44,3,8.5,0
0,0,1,0,0,1,0,0,0,0,1,1,95,9.5,75,988.27,1,5,2
0,0,1,0,1,0,0,0,1,0,0,28,54,0,28,1002.12,3,6,0
1,0,0,0,1,0,0,0,0,0,1,34,38,5,13,1021.71,10,7,3
0,0,0,1,0,0,1,1,0,0,0,25,64,6,34,1004.09,1,7,0
0,0,0,1,0,0,1,0,0,0,1,-19,93,7.5,103,994.04,14,2,2
0,0,0,1,0,0,1,0,0,1,0,22,65,13,31,1016.64,4,6.5,0
1,0,0,0,1,0,0,0,0,0,1,36,54,3.5,9,1023.47,7,7,3
0,0,0,1,1,0,0,1,0,0,0,28,65,13,86,1006.89,2,2.5,1
1,0,0,0,0,0,1,1,0,0,0,43,62,8,3,1020.18,7,6.5,3
0,0,0,1,1,0,0,0,0,1,0,11,83,33,104,1005.89,9,4.5,0
0,0,1,0,0,1,0,0,0,0,1,1,80,12,67,980.94,0,4.5,2
1,0,0,0,0,1,0,0,0,0,1,30,25,8.5,4,1023.11,8,9.5,3
0,0,0,1,0,0,1,0,0,0,1,29,27,13,22,1127.97,6,9.5,3
1,0,0,0,1,0,0,1,0,0,0,20,41,2.5,11,1014.53,10,6,3
0,0,0,1,0,0,1,0,0,0,1,22,74,0.5,39,1017.46,3,7,0
1,0,0,0,0,1,0,1,0,0,0,97,100,5,96,1018.66,10,3.5,3
0,0,1,0,0,1,0,0,0,0,1,-4,81,2,81,993.59,1,2.5,2
0,0,1,0,0,1,0,0,0,0,1,23,66,11,23,1017.69,2,5,0
0,0,0,1,0,1,0,0,1,0,0,27,53,2,8,1028.55,7,9.5,3
0,0,1,0,0,0,1,0,0,0,1,-4,98,0.5,54,985.51,0,3,2
0,0,0,1,0,1,0,0,0,1,0,32,66,13,21,1006.06,3,7,0
0,0,0,1,0,1,0,0,0,0,1,11,102,31,85,995.1,9,1.5,1
1,0,0,0,1,0,0,0,0,0,1,24,23,9,18,1020.46,7,7,3
0,0,1,0,0,1,0,0,0,0,1,2,61,19.5,85,996.86,1,3,2
0,0,0,1,0,0,1,0,0,0,1,3,72,15.5,96,997,0,2.5,2
0,0,1,0,1,0,0,1,0,0,0,28,92,19.5,78,1017.8,2,2,1
0,0,1,0,1,0,0,0,0,1,0,28,86,14,70,1013.96,3,2.5,1
0,0,1,0,0,0,1,0,0,0,1,-6,99,14,72,984.73,0,4,2
0,0,0,1,0,1,0,0,0,0,1,23,77,13,48,1018.23,3,8.5,0
0,0,1,0,0,1,0,0,0,0,1,-4,96,20.5,76,992.65,0,2.5,2
0,0,1,0,0,0,1,0,0,0,1,-9,86,25,85,982.06,10,2.5,2
0,0,1,0,0,0,1,1,0,0,0,32,64,15.5,96,1019.47,0,3.5,1
0,0,0,1,0,0,1,0,0,0,1,-10,86,19.5,79,991.64,0,2,2
0,0,0,1,0,1,0,1,0,0,0,28,63,4.5,18,1013.83,11,8.5,3
0,0,1,0,0,0,1,0,0,0,1,28,71,20,59,998.86,3,1.5,1
0,0,0,1,1,0,0,1,0,0,0,32,31,12,29,1063.71,7,6,3
0,0,1,0,0,1,0,0,0,0,1,12,99,18,65,1010.8,1,1.5,1
0,0,1,0,0,1,0,0,0,0,1,4,78,9,79,983.75,0,5,2
0,0,1,0,1,0,0,0,0,0,1,25,54,12,49,1003.54,4,5,0
0,0,0,1,0,1,0,0,0,0,1,32,73,5.5,73,1005.24,2,2.5,1
0,0,0,1,0,1,0,0,0,1,0,33,36,9,0,1020.17,11,9.5,3
1,0,0,0,0,1,0,0,1,0,0,84,81,2,71,1010.56,10,4,3
0,0,0,1,0,0,1,0,0,0,1,-6,93,2.5,89,996.32,1,2,2
0,0,0,1,0,0,1,0,0,0,1,31,56,7.5,49,1015.65,1,7,0
0,0,1,0,0,0,1,0,1,0,0,25,53,10.5,39,1008.15,3,8.5,0
0,0,0,1,0,0,1,0,1,0,0,14,61,8.5,26,1018.16,4,6.5,0
0,0,1,0,1,0,0,1,0,0,0,33,63,10,39,1003.66,4,8,0
0,0,1,0,0,0,1,0,0,1,0,-15,70,14,69,857.72,4,9.5,3
1,0,0,0,0,1,0,0,0,0,1,29,44,4,19,1023.01,10,9.5,3
0,0,0,1,0,0,1,0,0,0,1,0,76,16,60,999.71,1,3.5,2
0,0,1,0,1,0,0,0,0,0,1,48,33,6.5,55,927.67,5,1,3
0,0,1,0,1,0,0,0,0,0,1,34,79,1.5,34,1008.11,1,8.5,0
0,0,1,0,0,1,0,0,0,1,0,18,62,13.5,27,1186.57,2,17.5,1
1,0,0,0,0,0,1,0,1,0,0,38,36,2,7,1024.42,9,10,3
0,0,1,0,0,0,1,0,0,0,1,1,69,15,99,997.52,0,4.5,2
0,0,1,0,0,0,1,0,0,1,0,11,63,8,91,1008.25,0,1.5,1
0,0,0,1,0,0,1,0,1,0,0,9,33,9,20,857.34,2,10.5,1
0,0,1,0,0,0,1,0,0,0,1,-5,79,9.5,72,990.42,1,2.5,2
0,0,1,0,0,0,1,0,0,1,0,13,99,18.5,70,1008.25,1,2.5,1
0,0,1,0,0,0,1,0,0,0,1,20,90,17,75,1017.62,3,2.5,1
0,0,0,1,1,0,0,0,0,1,0,23,21,9.5,12,1015.87,6,7,3
0,1,0,0,0,1,0,1,0,0,0,-6,76,12,46,931.12,3,4,1
1,0,0,0,0,1,0,1,0,0,0,25,40,9.5,14,1026.38,6,7.5,3
0,0,0,1,0,1,0,1,0,0,0,42,56,8,14,1015.38,7,7,3
1,0,0,0,1,0,0,0,1,0,0,22,42,4,8,1028.58,8,8,3
0,0,1,0,0,1,0,0,0,0,1,1,98,19,54,997.26,0,2.5,2
0,0,0,1,1,0,0,1,0,0,0,27,78,8,21,1019.21,2,6.5,0
1,0,0,0,0,0,1,0,0,0,1,39,46,2,12,1014.9,8,9.5,3
0,0,0,1,1,0,0,0,0,0,1,26,98,12,63,1008.53,3,2.5,1
0,0,1,0,0,1,0,0,0,0,1,44,91,24.5,73,1017.53,2,0.5,1
0,0,0,1,1,0,0,0,0,1,0,60,91,15,100,1022.88,10,13,3
0,0,0,1,1,0,0,0,1,0,0,27,89,8,85,1018.88,5,9,3
0,0,0,1,1,0,0,1,0,0,0,-18,28,5.5,42,938.68,8,2,1
0,0,1,0,0,0,1,0,0,0,1,-5,92,9,84,998.06,1,4.5,2
0,0,1,0,0,0,1,0,0,0,1,2,71,10,59,997.45,0,2.5,2
0,0,0,1,0,1,0,1,0,0,0,19,64,5.5,27,1003.31,2,8,0
1,0,0,0,1,0,0,1,0,0,0,24,66,1,12,1022.17,9,10,3
0,0,1,0,0,1,0,1,0,0,0,41,103,24,93,1009,6,11,0
0,0,1,0,1,0,0,0,0,1,0,10,79,7,34,1019.41,1,7,0
0,0,0,1,0,0,1,1,0,0,0,30,54,12,35,1017.78,1,6,0
0,0,1,0,1,0,0,0,0,0,1,21,108,34,82,1001.29,6,5,0
1,0,0,0,1,0,0,0,1,0,0,36,36,3,16,1015.2,11,9.5,3
0,0,0,1,0,1,0,1,0,0,0,12,69,8,34,1010.99,4,7,0
